State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Rice,17049.0,42520.0
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Maize,788.0,5971.0
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Rice,29164.0,85101.0
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Wheat,4.0,1.0
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Banana,556.0,27205.0
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Coconut ,4307.0,34924554.0
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Sugarcane,37965.0,3496956.0
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Tobacco,114.0,134.0
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Maize,1000.0,3000.0
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Rice,15000.0,42000.0
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Maize,1000.0,4000.0
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Rice,37000.0,116000.0
Andhra Pradesh,CHITTOOR,2007,Whole Year ,Sugarcane,30000.0,2819000.0
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Maize,843.0,3937.0
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Rice,17596.0,46242.0
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Maize,957.0,8450.0
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Rice,37927.0,118636.0
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Banana,708.0,22390.0
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Coconut ,3915.0,35594856.0
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Sugarcane,26916.0,2263880.0
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Tobacco,225.0,359.0
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Maize,1326.0,4915.0
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Rice,19758.0,56192.0
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Maize,611.0,4466.0
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Rice,35155.0,113937.0
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Banana,769.0,40826.0
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Coconut ,3893.0,22798170.0
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Sugarcane,27193.0,2261081.0
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Tobacco,301.0,508.0
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Maize,970.0,4969.0
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Rice,18019.0,53639.0
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Maize,539.0,4914.0
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Rice,43558.0,131502.0
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Banana,923.0,46782.0
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Sugarcane,27719.0,2311342.0
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Tobacco,130.0,229.0
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Maize,930.0,3084.0
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Rice,17342.0,55719.0
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Maize,877.0,6805.0
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Rice,33764.0,113211.0
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Banana,886.0,55948.0
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Coconut ,3663.0,29376960.0
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Sugarcane,28405.0,2577106.0
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Tobacco,51.0,82.0
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Grapes,30.0,546.0
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Maize,1078.0,4375.0
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Mango,56760.0,502212.0
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Papaya,558.0,60785.0
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Rice,12952.0,45241.0
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sugarcane,28106.0,2491232.0
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Maize,547.0,3876.0
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Rice,34557.0,126168.0
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Tobacco,55.0,78.0
Andhra Pradesh,CHITTOOR,2012,Whole Year ,Coconut ,3351.0,28899000.0
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Grapes,23.0,417.0
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Maize,1905.0,7683.0
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Mango,66615.0,588344.0
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Papaya,526.0,13845.0
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Rice,15206.0,48766.0
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sugarcane,28152.0,2562925.0
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Tobacco,8.0,15.0
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Maize,1303.0,9713.0
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Rice,34654.0,120249.0
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Tobacco,64.0,116.0
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Banana,910.0,50203.0
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Coconut ,2760.0,19847000.0
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Grapes,32.0,932.0
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Maize,2693.0,8820.0
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Mango,64633.0,462384.0
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Papaya,519.0,13790.0
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Rice,13304.0,44462.0
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Sugarcane,26147.0,2066986.0
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Maize,984.0,6429.0
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Rice,27661.0,87962.0
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Tobacco,47.0,141.0
Andhra Pradesh,CHITTOOR,2014,Whole Year ,Coconut ,3465.0,29033000.0
Andhra Pradesh,CHITTOOR,2014,Whole Year ,Rice,40965.0,132424.0
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Maize,1600.0,2900.0
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Rice,214100.0,429300.0
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Sugarcane,15100.0,1197300.0
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Tobacco,13100.0,17100.0
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Maize,3600.0,13700.0
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Rice,154400.0,491500.0
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Maize,1700.0,3600.0
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Rice,256300.0,386600.0
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Maize,3800.0,18700.0
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Rice,157600.0,656600.0
Andhra Pradesh,EAST GODAVARI,1998,Whole Year ,Sugarcane,16400.0,1254900.0
Andhra Pradesh,EAST GODAVARI,1998,Whole Year ,Tobacco,7000.0,15900.0
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Maize,1522.0,4324.0
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Rice,244655.0,628606.0
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Maize,4266.0,20652.0
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Rice,161551.0,645162.0
Andhra Pradesh,EAST GODAVARI,1999,Whole Year ,Sugarcane,15657.0,1425465.0
Andhra Pradesh,EAST GODAVARI,1999,Whole Year ,Tobacco,8877.0,10182.0
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Maize,1406.0,3661.0
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Rice,253966.0,683423.0
Andhra Pradesh,EAST GODAVARI,2000,Rabi       ,Maize,4108.0,22117.0
Andhra Pradesh,EAST GODAVARI,2000,Rabi       ,Rice,162861.0,683202.0
Andhra Pradesh,EAST GODAVARI,2000,Whole Year ,Banana,11043.0,124386.0
Andhra Pradesh,EAST GODAVARI,2000,Whole Year ,Coconut ,48237.0,588584535.0
Andhra Pradesh,EAST GODAVARI,2000,Whole Year ,Sugarcane,14772.0,1313615.0
Andhra Pradesh,EAST GODAVARI,2000,Whole Year ,Tobacco,5654.0,9185.0
Andhra Pradesh,EAST GODAVARI,2001,Kharif     ,Maize,1204.0,3218.0
Andhra Pradesh,EAST GODAVARI,2001,Kharif     ,Rice,220811.0,579850.0
Andhra Pradesh,EAST GODAVARI,2001,Rabi       ,Maize,2597.0,16810.0
Andhra Pradesh,EAST GODAVARI,2001,Rabi       ,Rice,165779.0,750150.0
Andhra Pradesh,EAST GODAVARI,2001,Whole Year ,Banana,10258.0,122822.0
Andhra Pradesh,EAST GODAVARI,2001,Whole Year ,Coconut ,48515.0,629772990.0
Andhra Pradesh,EAST GODAVARI,2001,Whole Year ,Sugarcane,14255.0,1282665.0
Andhra Pradesh,EAST GODAVARI,2001,Whole Year ,Tobacco,9071.0,14429.0
Andhra Pradesh,EAST GODAVARI,2002,Kharif     ,Maize,1423.0,1379.0
Andhra Pradesh,EAST GODAVARI,2002,Kharif     ,Rice,194809.0,551115.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi       ,Maize,5975.0,41407.0
Andhra Pradesh,EAST GODAVARI,2002,Rabi       ,Rice,106427.0,491906.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Banana,7949.0,116270.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Coconut ,49479.0,685943720.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Mango,18957.0,92583.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Orange,975.0,17315.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Papaya,11.0,1435.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Sugarcane,15425.0,1269570.0
Andhra Pradesh,EAST GODAVARI,2002,Whole Year ,Tobacco,4577.0,12632.0
Andhra Pradesh,EAST GODAVARI,2003,Kharif     ,Maize,2116.0,3631.0
Andhra Pradesh,EAST GODAVARI,2003,Kharif     ,Rice,234673.0,762453.0
Andhra Pradesh,EAST GODAVARI,2003,Rabi       ,Maize,6392.0,35795.0
Andhra Pradesh,EAST GODAVARI,2003,Rabi       ,Rice,165321.0,869092.0
Andhra Pradesh,EAST GODAVARI,2003,Whole Year ,Banana,9547.0,67488.0
Andhra Pradesh,EAST GODAVARI,2003,Whole Year ,Coconut ,48854.0,683171460.0
Andhra Pradesh,EAST GODAVARI,2003,Whole Year ,Mango,19181.0,47363.0
Andhra Pradesh,EAST GODAVARI,2003,Whole Year ,Orange,1015.0,15401.0
Andhra Pradesh,EAST GODAVARI,2003,Whole Year ,Papaya,31.0,2815.0
Andhra Pradesh,EAST GODAVARI,2003,Whole Year ,Sugarcane,16285.0,1397774.0
Andhra Pradesh,EAST GODAVARI,2003,Whole Year ,Tobacco,6672.0,20151.0
Andhra Pradesh,EAST GODAVARI,2004,Kharif     ,Maize,1881.0,5556.0
Andhra Pradesh,EAST GODAVARI,2004,Kharif     ,Rice,224521.0,743614.0
Andhra Pradesh,EAST GODAVARI,2004,Rabi       ,Maize,6094.0,41080.0
Andhra Pradesh,EAST GODAVARI,2004,Rabi       ,Rice,162903.0,766296.0
Andhra Pradesh,EAST GODAVARI,2004,Whole Year ,Banana,10324.0,96684.0
Andhra Pradesh,EAST GODAVARI,2004,Whole Year ,Coconut ,49381.0,674125653.0
Andhra Pradesh,EAST GODAVARI,2004,Whole Year ,Sugarcane,15965.0,1356801.0
Andhra Pradesh,EAST GODAVARI,2004,Whole Year ,Tobacco,4881.0,6777.0
Andhra Pradesh,EAST GODAVARI,2005,Kharif     ,Maize,1763.0,6308.0
Andhra Pradesh,EAST GODAVARI,2005,Kharif     ,Rice,217411.0,348727.0
Andhra Pradesh,EAST GODAVARI,2005,Rabi       ,Maize,7838.0,59349.0
Andhra Pradesh,EAST GODAVARI,2005,Rabi       ,Rice,170012.0,800927.0
Andhra Pradesh,EAST GODAVARI,2005,Whole Year ,Banana,15432.0,215971.0
Andhra Pradesh,EAST GODAVARI,2005,Whole Year ,Coconut ,49692.0,369060890.0
Andhra Pradesh,EAST GODAVARI,2005,Whole Year ,Sugarcane,18422.0,1465857.0
Andhra Pradesh,EAST GODAVARI,2005,Whole Year ,Tobacco,7970.0,14449.0
Andhra Pradesh,EAST GODAVARI,2006,Kharif     ,Maize,1735.0,4757.0
Andhra Pradesh,EAST GODAVARI,2006,Kharif     ,Rice,227930.0,547716.0
Andhra Pradesh,EAST GODAVARI,2006,Rabi       ,Maize,6191.0,61867.0
Andhra Pradesh,EAST GODAVARI,2006,Rabi       ,Rice,168963.0,845829.0
Andhra Pradesh,EAST GODAVARI,2006,Whole Year ,Banana,16772.0,295690.0
Andhra Pradesh,EAST GODAVARI,2006,Whole Year ,Coconut ,49592.0,613037376.0
Andhra Pradesh,EAST GODAVARI,2006,Whole Year ,Sugarcane,18911.0,1683779.0
Andhra Pradesh,EAST GODAVARI,2006,Whole Year ,Tobacco,7116.0,13194.0
Andhra Pradesh,EAST GODAVARI,2007,Kharif     ,Maize,2000.0,6000.0
Andhra Pradesh,EAST GODAVARI,2007,Kharif     ,Rice,242000.0,715000.0
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Maize,6000.0,49000.0
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Rice,169000.0,803000.0
Andhra Pradesh,EAST GODAVARI,2007,Whole Year ,Sugarcane,17000.0,1488000.0
Andhra Pradesh,EAST GODAVARI,2007,Whole Year ,Tobacco,7000.0,7000.0
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Maize,1602.0,5154.0
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Rice,240231.0,716609.0
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Maize,6581.0,49107.0
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Rice,169861.0,796648.0
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Banana,15363.0,291774.0
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Coconut ,50214.0,492936570.0
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Sugarcane,13592.0,1159182.0
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Tobacco,8227.0,32814.0
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Maize,983.0,3547.0
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Rice,202153.0,616567.0
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Maize,8005.0,59821.0
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Rice,104423.0,456537.0
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Banana,16159.0,354092.0
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Coconut ,50247.0,527381820.0
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Sugarcane,10879.0,1017609.0
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Tobacco,8990.0,18802.0
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Maize,469.0,1399.0
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Rice,237640.0,457704.0
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Maize,7463.0,54704.0
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Rice,172888.0,849917.0
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Banana,14357.0,392291.0
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Sugarcane,13051.0,1086471.0
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Tobacco,4804.0,11761.0
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Maize,468.0,1727.0
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Rice,197445.0,589741.0
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Maize,8067.0,54017.0
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Rice,139649.0,587084.0
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Banana,13620.0,302514.0
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Coconut ,50741.0,719961050.0
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Sugarcane,12618.0,1069560.0
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Tobacco,4538.0,12728.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Maize,495.0,1938.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Mango,15851.0,157496.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Papaya,231.0,25164.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Rice,232300.0,355651.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Sugarcane,13909.0,1111275.0
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Tobacco,2235.0,5840.0
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Maize,9485.0,71659.0
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Rice,168756.0,746239.0
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Tobacco,2757.0,8757.0
Andhra Pradesh,EAST GODAVARI,2012,Whole Year ,Coconut ,49516.0,729965000.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Maize,513.0,1626.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Mango,15017.0,162814.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Papaya,271.0,26530.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Rice,235159.0,434104.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sugarcane,13857.0,1165341.0
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tobacco,1070.0,2805.0
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Maize,10684.0,92096.0
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Rice,169523.0,777602.0
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Tobacco,2828.0,9202.0
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Banana,12427.0,153871.0
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Coconut ,49114.0,720895000.0
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Maize,755.0,2500.0
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Mango,15820.0,191027.0
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Papaya,305.0,24011.0
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Rice,226072.0,681833.0
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Sugarcane,12405.0,1056420.0
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Tobacco,1007.0,4578.0
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Maize,12156.0,98257.0
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Rice,168045.0,881396.0
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Tobacco,3010.0,13721.0
Andhra Pradesh,EAST GODAVARI,2014,Whole Year ,Coconut ,46865.0,780162000.0
Andhra Pradesh,EAST GODAVARI,2014,Whole Year ,Rice,394117.0,1563229.0
Andhra Pradesh,GUNTUR,1997,Kharif     ,Maize,1700.0,3100.0
Andhra Pradesh,GUNTUR,1997,Kharif     ,Rice,295000.0,845300.0
Andhra Pradesh,GUNTUR,1997,Kharif     ,Sugarcane,1600.0,109600.0
Andhra Pradesh,GUNTUR,1997,Kharif     ,Tobacco,11400.0,13200.0
Andhra Pradesh,GUNTUR,1997,Rabi       ,Maize,5000.0,19000.0
Andhra Pradesh,GUNTUR,1997,Rabi       ,Rice,14500.0,51800.0
Andhra Pradesh,GUNTUR,1998,Kharif     ,Maize,2300.0,4700.0
Andhra Pradesh,GUNTUR,1998,Kharif     ,Rice,298400.0,921400.0
Andhra Pradesh,GUNTUR,1998,Rabi       ,Maize,2800.0,14100.0
Andhra Pradesh,GUNTUR,1998,Rabi       ,Rice,29100.0,99900.0
Andhra Pradesh,GUNTUR,1998,Whole Year ,Sugarcane,2100.0,150300.0
Andhra Pradesh,GUNTUR,1998,Whole Year ,Tobacco,9900.0,13600.0
Andhra Pradesh,GUNTUR,1999,Kharif     ,Maize,3853.0,10946.0
Andhra Pradesh,GUNTUR,1999,Kharif     ,Rice,302886.0,969414.0
Andhra Pradesh,GUNTUR,1999,Rabi       ,Maize,3755.0,18178.0
Andhra Pradesh,GUNTUR,1999,Rabi       ,Rice,14822.0,53167.0
Andhra Pradesh,GUNTUR,1999,Whole Year ,Sugarcane,2229.0,182780.0
Andhra Pradesh,GUNTUR,1999,Whole Year ,Tobacco,8534.0,16308.0
Andhra Pradesh,GUNTUR,2000,Kharif     ,Maize,5281.0,13752.0
Andhra Pradesh,GUNTUR,2000,Kharif     ,Rice,292899.0,987363.0
Andhra Pradesh,GUNTUR,2000,Rabi       ,Maize,4516.0,24314.0
Andhra Pradesh,GUNTUR,2000,Rabi       ,Rice,12692.0,49600.0
Andhra Pradesh,GUNTUR,2000,Whole Year ,Banana,7612.0,141059.0
Andhra Pradesh,GUNTUR,2000,Whole Year ,Coconut ,519.0,5555550.0
Andhra Pradesh,GUNTUR,2000,Whole Year ,Sugarcane,1696.0,135426.0
Andhra Pradesh,GUNTUR,2000,Whole Year ,Tobacco,2345.0,
Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,2549.0,6814.0
Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,272468.0,935110.0
Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,4369.0,28281.0
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,44917.0,181060.0
Andhra Pradesh,GUNTUR,2001,Whole Year ,Banana,7967.0,204939.0
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coconut ,491.0,5426352.0
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sugarcane,1700.0,139080.0
Andhra Pradesh,GUNTUR,2001,Whole Year ,Tobacco,2857.0,4480.0
Andhra Pradesh,GUNTUR,2002,Kharif     ,Maize,2327.0,2255.0
Andhra Pradesh,GUNTUR,2002,Kharif     ,Rice,202953.0,646811.0
Andhra Pradesh,GUNTUR,2002,Rabi       ,Maize,6450.0,44699.0
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rice,2716.0,7385.0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Banana,6720.0,151697.0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coconut ,399.0,4488408.0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Mango,984.0,10186.0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Orange,288.0,5124.0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Papaya,87.0,11349.0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sugarcane,1738.0,114932.0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tobacco,2592.0,2803.0
Andhra Pradesh,GUNTUR,2003,Kharif     ,Maize,3891.0,6677.0
Andhra Pradesh,GUNTUR,2003,Kharif     ,Rice,170487.0,482990.0
Andhra Pradesh,GUNTUR,2003,Rabi       ,Maize,22949.0,128514.0
Andhra Pradesh,GUNTUR,2003,Rabi       ,Rice,5772.0,16837.0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Banana,5681.0,42238.0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Coconut ,380.0,4497480.0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Mango,913.0,2552.0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Orange,959.0,14549.0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Papaya,88.0,7991.0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Sugarcane,1547.0,110569.0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Tobacco,3181.0,7965.0
Andhra Pradesh,GUNTUR,2004,Kharif     ,Maize,2749.0,8121.0
Andhra Pradesh,GUNTUR,2004,Kharif     ,Rice,240404.0,833961.0
Andhra Pradesh,GUNTUR,2004,Rabi       ,Maize,32788.0,279714.0
Andhra Pradesh,GUNTUR,2004,Rabi       ,Rice,21247.0,70922.0
Andhra Pradesh,GUNTUR,2004,Whole Year ,Banana,6340.0,180798.0
Andhra Pradesh,GUNTUR,2004,Whole Year ,Coconut ,215.0,2528312.0
Andhra Pradesh,GUNTUR,2004,Whole Year ,Sugarcane,1972.0,150690.0
Andhra Pradesh,GUNTUR,2004,Whole Year ,Tobacco,3872.0,7020.0
Andhra Pradesh,GUNTUR,2005,Kharif     ,Maize,1617.0,5786.0
Andhra Pradesh,GUNTUR,2005,Kharif     ,Rice,288879.0,892636.0
Andhra Pradesh,GUNTUR,2005,Rabi       ,Maize,22565.0,237023.0
Andhra Pradesh,GUNTUR,2005,Rabi       ,Rice,31434.0,111559.0
Andhra Pradesh,GUNTUR,2005,Whole Year ,Banana,6263.0,164925.0
Andhra Pradesh,GUNTUR,2005,Whole Year ,Coconut ,222.0,1941072.0
Andhra Pradesh,GUNTUR,2005,Whole Year ,Sugarcane,1953.0,138788.0
Andhra Pradesh,GUNTUR,2005,Whole Year ,Tobacco,3110.0,5759.0
Andhra Pradesh,GUNTUR,2006,Kharif     ,Maize,1132.0,3104.0
Andhra Pradesh,GUNTUR,2006,Kharif     ,Rice,288638.0,783941.0
Andhra Pradesh,GUNTUR,2006,Rabi       ,Maize,34010.0,280276.0
Andhra Pradesh,GUNTUR,2006,Rabi       ,Rice,28933.0,100947.0
Andhra Pradesh,GUNTUR,2006,Whole Year ,Banana,5653.0,173479.0
Andhra Pradesh,GUNTUR,2006,Whole Year ,Coconut ,213.0,2747097.0
Andhra Pradesh,GUNTUR,2006,Whole Year ,Sugarcane,1721.0,135923.0
Andhra Pradesh,GUNTUR,2006,Whole Year ,Tobacco,2541.0,5377.0
Andhra Pradesh,GUNTUR,2007,Kharif     ,Maize,1000.0,3000.0
Andhra Pradesh,GUNTUR,2007,Kharif     ,Rice,283000.0,976000.0
Andhra Pradesh,GUNTUR,2007,Rabi       ,Maize,58000.0,517000.0
Andhra Pradesh,GUNTUR,2007,Rabi       ,Rice,24000.0,85000.0
Andhra Pradesh,GUNTUR,2007,Whole Year ,Sugarcane,2000.0,117000.0
Andhra Pradesh,GUNTUR,2007,Whole Year ,Tobacco,2000.0,5000.0
Andhra Pradesh,GUNTUR,2008,Kharif     ,Maize,784.0,2522.0
Andhra Pradesh,GUNTUR,2008,Kharif     ,Rice,281491.0,959321.0
Andhra Pradesh,GUNTUR,2008,Rabi       ,Maize,95547.0,950884.0
Andhra Pradesh,GUNTUR,2008,Rabi       ,Rice,51358.0,187662.0
Andhra Pradesh,GUNTUR,2008,Whole Year ,Banana,5519.0,174969.0
Andhra Pradesh,GUNTUR,2008,Whole Year ,Coconut ,157.0,1435126.0
Andhra Pradesh,GUNTUR,2008,Whole Year ,Sugarcane,762.0,57402.0
Andhra Pradesh,GUNTUR,2008,Whole Year ,Tobacco,6246.0,15890.0
Andhra Pradesh,GUNTUR,2009,Kharif     ,Maize,530.0,1912.0
